4110	intensely enthusiastic about or preoccupied with	crazy|wild|dotty|gaga
4111	feeling or showing little interest or enthusiasm	halfhearted|half-hearted|tepid|lukewarm
4112	(often followed by `for') ardently or excessively desirous	avid|devouring(a)|esurient|greedy
4113	constitutional in the structure of something (especially your physical makeup)	constituent(a)|constitutional|constitutive(a)|organic
4114	formally expressing praise	encomiastic|eulogistic|panegyric|panegyrical
4115	extremely irritating to the nerves	nerve-racking|nerve-wracking|stressful|trying
4116	having a flat bottom	flatbottom|flatbottomed|flat-bottomed|flat-bottom
4117	unpredictably excitable (especially of horses)	skittish|flighty|spooky|nervous
4118	emotionally aroused	stimulated|stirred|stirred up|aroused
4119	affected by emotion as if by electricity	electric|galvanic|galvanizing|galvanising
4120	carefully observant or attentive	argus-eyed|open-eyed|vigilant|wakeful
4121	containing or expressing accusation	accusative|accusatory|accusing|accusive
4122	charging or suggestive of guilt or blame	criminative|criminatory|incriminating|incriminatory
4123	nonexistent	lacking|absent|missing|wanting
4124	so unexpected as to have not been imagined	unhoped|unhoped-for|unthought|unthought-of
4125	not tried or tested by experience	unseasoned|untested|untried|young
4126	exhibiting or calling for sportsmanship or fair play	clean|sporting|sporty|sportsmanlike
4127	unwavering in devotion to friend or vow or cause	firm|loyal|truehearted|fast(a)
4128	practicing great self-denial	ascetic|ascetical|austere|spartan
4129	ludicrously odd	antic|fantastic|fantastical|grotesque
4130	in accord with the most fashionable ideas or style	up-to-date|up to date|cutting-edge|with-it
4131	performed with little or no delay	immediate|prompt|quick|straightaway
4132	wasting time	dilatory|laggard|poky|pokey
4133	excessively fat	corpulent|obese|weighty|rotund
4134	being of delicate or slender build	slender|slight|slim|svelte
4135	containing an unusual amount of grease or oil	greasy|oily|sebaceous|oleaginous
4136	having relatively few calories	light|lite|low-cal|calorie-free
4137	a police officer who investigates crimes	detective|investigator|tec|police detective
4138	one who disparages or belittles the worth of something	detractor|disparager|depreciator|knocker
4139	an adjustment that causes something to occur or recur in unison	synchronization|synchronisation|synchronizing|synchronising
4140	a stupid incompetent person	dimwit|nitwit|half-wit|doofus
4141	a person who announces and plays popular recorded music	disk jockey|disc jockey|d.j.|DJ
4142	someone whose style is out of fashion	dodo|fogy|fogey|fossil
4143	a person (not necessarily a spouse) with whom you cohabit and share a long-term sexual relationship	domestic partner|significant other|spousal equivalent|spouse equivalent
4144	a clergyman	dominus|dominie|domine|dominee
4145	a person who dribbles	dribbler|driveller|slobberer|drooler
4146	a person who drinks alcoholic beverages (especially to excess)	drinker|imbiber|toper|juicer
4147	a laborer who is obliged to do menial work	drudge|peon|navvy|galley slave
4148	a person who fights duels	dueler|dueller|duelist|duellist
4149	someone who leaves one country to settle in another	emigrant|emigre|emigree|outgoer
4150	an independent ruler or chieftain (especially in Africa or Arabia)	emir|amir|emeer|ameer
4151	an armed adversary (especially a member of an opposing military force)	enemy|foe|foeman|opposition
4152	the operator of a railway locomotive	engineer|locomotive engineer|railroad engineer|engine driver
4153	any standardized procedure for measuring sensitivity or memory or intelligence or aptitude or personality etc	test|mental test|mental testing|psychometric test
4154	a preacher of the Christian gospel	evangelist|revivalist|gospeler|gospeller
4155	a Muslim or Hindu mendicant monk who is regarded as a holy man	fakir|fakeer|faqir|faquir
4156	an ardent follower and admirer	fan|buff|devotee|lover
4157	a person who operates a farm	farmer|husbandman|granger|sodbuster
4158	a hired hand on a farm	farmhand|fieldhand|field hand|farm worker
4159	anyone who submits to the belief that they are powerless to change their destiny	fatalist|determinist|predestinarian|predestinationist
4160	a supporter of feminism	feminist|women's rightist|women's liberationist|libber
4161	a producer of motion pictures	film maker|filmmaker|film producer|movie maker
4162	systematic organization	systematization|systematisation|rationalization|rationalisation
4163	a member of a fire department who tries to extinguish fires	fireman|firefighter|fire fighter|fire-eater
4164	a slick spokesperson who can turn any criticism to the advantage of their employer	flak catcher|flak|flack catcher|flack
4165	a person of unquestioning obedience	flunky|flunkey|stooge|yes-man
4166	someone who makes predictions of the future (usually on the basis of special knowledge)	forecaster|predictor|prognosticator|soothsayer
4167	a person who comes from a foreign country	foreigner|alien|noncitizen|outlander
4168	a person who founds or establishes some institution	founder|beginner|founding father|father
4169	a person or animal that is markedly unusual or deformed	freak|monster|monstrosity|lusus naturae
4170	making an itemized list of merchandise or supplies on hand	inventory|inventorying|stocktaking|stock-taking
4171	a very large person	giant|hulk|heavyweight|whale
4172	a person who is devoted to eating and drinking to excess	glutton|gourmand|gourmandizer|trencherman
4173	(Yiddish) a thief or dishonest person or scoundrel (often used as a general term of abuse)	gonif|goniff|ganef|ganof
4174	someone whose career progresses rapidly	go-getter|whizz-kid|whiz-kid|ball of fire
4175	the act of gathering something together	collection|collecting|assembling|aggregation
4176	one who provides a warrant or guarantee to another	guarantor|surety|warrantor|warranter
4177	a member of an irregular armed force that fights a stronger force by sabotage and harassment	guerrilla|guerilla|irregular|insurgent
4178	someone who cuts or beautifies hair	hairdresser|hairstylist|stylist|styler
4179	the collection and removal of garbage	garbage collection|garbage pickup|trash collection|trash pickup
4180	the collection and study of money (and coins in particular)	numismatics|numismatology|coin collecting|coin collection
4181	a member of a Jewish sect that observes a form of strict Orthodox Judaism	Hasid|Hassid|Chasid|Chassid
4182	someone who makes and sells hats	hatmaker|hatter|milliner|modiste
4183	the head of a tribe or clan	headman|tribal chief|chieftain|chief
4184	someone who listens attentively	hearer|listener|auditor|attender
4185	a person who does not acknowledge your god	heathen|pagan|gentile|infidel
4186	a person having a sexual orientation to persons of the opposite sex	heterosexual|heterosexual person|straight person|straight
4187	a holdup man who stops a vehicle and steals from it	highjacker|highwayman|hijacker|road agent
4188	someone who rejects the established culture	hippie|hippy|hipster|flower child
4189	someone who builds houses as a business	homebuilder|home-builder|housebuilder|house-builder
4190	someone who is sexually attracted to persons of the same sex	homosexual|homophile|homo|gay
4191	the act of prolonging something	prolongation|protraction|perpetuation|lengthening
4192	a wife who manages a household while her husband earns the family income	housewife|homemaker|lady of the house|woman of the house
4193	a person who worships idols	idolater|idolizer|idoliser|idol worshiper
4194	fights on foot with small arms	infantryman|marcher|foot soldier|footslogger
4195	someone who has been admitted to membership in a scholarly field	initiate|learned person|pundit|savant
4196	an agent who sells insurance	insurance broker|insurance agent|general agent|underwriter
4197	a person who takes part in an armed rebellion against the constituted authority (especially in the hope of improving conditions)	insurgent|insurrectionist|freedom fighter|rebel
4198	a person who specializes in interior decoration	interior decorator|house decorator|room decorator|decorator
4199	an advanced student or graduate in medicine gaining supervised practical experience (`houseman' is a British term)	intern|interne|houseman|medical intern
4200	a hypothetical average man	John Doe|Joe Blow|Joe Bloggs|man in the street
4201	an offensive and insulting term for any Black African	kaffir|kafir|caffer|caffre
4202	someone who unlawfully seizes and detains a victim (usually for ransom)	kidnapper|kidnaper|abductor|snatcher
4203	one related by blood or origin	blood relation|blood relative|cognate|sib
4204	an assistant (often the father of the soon-to-be-born child) who provides support for a woman in labor by encouraging her to use techniques learned in childbirt	labor coach|birthing coach|doula|monitrice
4205	someone who works with their hands	laborer|manual laborer|labourer|jack
4206	someone who arranges features of the landscape or garden attractively	landscape architect|landscape gardener|landscaper|landscapist
4207	a girl or young woman who is unmarried	lass|lassie|young girl|jeune fille
4208	a prescribed procedure to be followed routinely	standing operating procedure|standard operating procedure|SOP|standard procedure
4209	a follower who hangs around a host (without benefit to the host) in hope of gain or advantage	leech|parasite|sponge|sponger
4210	a person with a record of failing	failure|loser|nonstarter|unsuccessful person
4211	a politician who belongs to a small clique that controls a political party for private rather than public ends	machine politician|ward-heeler|political hack|hack
4212	a female domestic	maid|maidservant|housemaid|amah
4213	someone who participates in long-distance races (especially in marathons)	marathoner|marathon runner|road runner|long-distance runner
4214	someone who attacks in search of booty	marauder|predator|vulture|piranha
4215	a member of the United States Marine Corps	Marine|devil dog|leatherneck|shipboard soldier
4216	an officer who is licensed to command a merchant ship	master|captain|sea captain|skipper
4217	a chaplain in one of the military services	military chaplain|padre|Holy Joe|sky pilot
4218	someone who mooches or cadges (tries to get something free)	moocher|mooch|cadger|scrounger
4219	one whose business is the management of funerals	mortician|undertaker|funeral undertaker|funeral director
4220	a person who is feeling grief (as grieving over someone who has died)	mourner|griever|sorrower|lamenter
4221	a worker who drives mules	muleteer|mule skinner|mule driver|skinner
4222	a reflective thinker characterized by quiet contemplation	muser|muller|ponderer|ruminator
4223	(biology) an organism that has characteristics resulting from chromosomal alteration	mutant|mutation|variation|sport
4224	a Russian peasant (especially prior to 1917)	muzhik|moujik|mujik|muzjik
4225	someone who sells newspapers	newsagent|newsdealer|newsvendor|newsstand operator
4226	a selfish person who is unwilling to give or spend	niggard|skinflint|scrooge|churl
4227	the act of participating in the celebration of the Eucharist	Communion|Holy Communion|sacramental manduction|manduction
4228	a man who is very old	old man|greybeard|graybeard|Methuselah
4229	an elderly person	oldster|old person|senior citizen|golden ager
4230	a person who is rejected (from society or home)	outcast|castaway|pariah|Ishmael
4231	someone who pampers or spoils by excessive indulgence	pamperer|spoiler|coddler|mollycoddler
4232	a person whose behavior deviates from what is acceptable especially in sexual behavior	pervert|deviant|deviate|degenerate
